external_id,source_zip,source_domain,call_direction,text_hash,pseudo_call_code,pseudo_label_confidence,should_use_for_training,rationale
2020-09-16-21-24-07_2ba1c831-8500-4d5a-8925-c67e904889e8_v23mITcHXO9OM4A9RK-1Y5FJ_f8C61-y8TtXCN-4zUHUhUptzwbjuxBg_transcript,auto_insurance_customer_service_inbound.zip,insurance,inbound,5a1f4facb52d8f923216ec5de570d92f3bb49511b2a58ac20e5c09fe34c37538,"OPENING, NEEDS_ANALYSIS, FEE_DISCUSSION, MISUNDERSTANDING",0.85,True,Greeting present; agent asks about current insurance and monthly payments; agent explicitly mentions difficulty understanding the customer.
2020-09-25-21-01-34_496a06b8-ebf4-46a2-a193-e907aaaec948_v2GYnKEp9n441yRs1te1ce7_uGgoSDi-JvmmsBHWJLpeZWABFwtMoIuw_transcript,auto_insurance_customer_service_inbound.zip,insurance,inbound,d575433d117b03c77ac7d37143417fdcbf7739ef903c16fcd639e46d56786c2e,"OPENING, NEEDS_ANALYSIS, FEE_DISCUSSION, ACTIVE_LISTENING",0.9,True,Greeting present; extensive questioning on eligibility and history; mentions comparing rates; agent uses affirmative markers like 'Perfect'.
6083324400_transcript,insurance_outbound.zip,insurance,outbound,7096a2e35c8632d6ed46c88e2b8b06b0dd50292f342fc3cf666bfcdbaf7a7f76,"OPENING, PRODUCT_PITCH, FEE_DISCUSSION, NEEDS_ANALYSIS",0.95,True,Greeting present; detailed pitch of Medicare benefits; discussion of $0 premium; verification of employment and military status.
8288742533_P1_transcript,insurance_outbound.zip,insurance,outbound,2c6aa33c1f0560856bf5ed15b638b94010caeb0479ab429e4ab2f72fec98f90a,"OPENING, PRODUCT_PITCH, NEEDS_ANALYSIS, FEE_DISCUSSION, PASSIVE_AGREEMENT",0.9,True,"Agent opens call, pitches Medicare benefits, verifies eligibility/details, mentions no cost, and customer provides passive confirmation."
9106520455_P2_transcript,insurance_outbound.zip,insurance,outbound,83d7658f7ac7b3b1d1ac2e59e345bacdeb183792ce31477cdac3502db017d0c5,"OPENING, PRODUCT_PITCH, NEEDS_ANALYSIS, FEE_DISCUSSION, ENTHUSIASTIC_AGREEMENT",0.9,True,"Call includes greeting, pitch for Medicare upgrades, eligibility check, discussion of zero cost, and enthusiastic customer responses."
7178382712_transcript,insurance_outbound.zip,insurance,outbound,cb99c11a094ee74301356c3b66d05b983683c8a2128c0184dcd94e95ea756218,"OPENING, PRODUCT_PITCH, NEEDS_ANALYSIS, FEE_DISCUSSION, WARM_LEAD",0.85,True,"Agent opens, pitches specific benefits, discusses zero cost, and performs needs analysis while the customer shows positive interest."
9312738896_transcript,insurance_outbound.zip,insurance,outbound,1de172c05e4664a45702edcbab027806adb0e1e408d62907d2d23bd4e6ec8364,"OPENING, PRODUCT_PITCH, NEEDS_ANALYSIS, FEE_DISCUSSION, ENTHUSIASTIC_AGREEMENT",0.9,True,"Greeting present, detailed pitch of benefits and money back, eligibility verification, and strong positive agreement from the customer."
4808204201_transcript,insurance_outbound.zip,insurance,outbound,33618c2876dcc2abd7c5a416562696653d9f534196aa3d7757af5aaab5785028,"OPENING, PRODUCT_PITCH, NEEDS_ANALYSIS, FEE_DISCUSSION, PASSIVE_AGREEMENT",0.9,True,"Agent opens, pitches various Medicare benefits, discusses premiums/costs, verifies personal details, and customer agrees passively."
9363216648_P2_transcript,insurance_outbound.zip,insurance,outbound,016df22e77f42c8816aa7305a8723c546148cabb2aaeabb4346afe8c42ff2ea8,"OPENING, PRODUCT_PITCH, NEEDS_ANALYSIS, PASSIVE_AGREEMENT",0.9,True,"Contains greeting, pitch for Medicare benefits, eligibility questions (Part A/B), and customer agreement."
9525452074_transcript,insurance_outbound.zip,insurance,outbound,f6d812489904911ba510beada494284996477a448cc910de77e41c1ef97f7d7d,"OPENING, PRODUCT_PITCH, FEE_DISCUSSION, NEEDS_ANALYSIS, PASSIVE_AGREEMENT",0.95,True,"Includes greeting, Medicare upgrade pitch, discussion of zero cost/premium, eligibility screening, and customer agreement."
5708786532_transcript,insurance_outbound.zip,insurance,outbound,7d596f7ac7415276b056d9c0cb33eb96f74737959790323edfb6b39486b7e261,"OPENING, PRODUCT_PITCH, FEE_DISCUSSION, NEEDS_ANALYSIS, PASSIVE_AGREEMENT",0.95,True,"Greeting present, pitch for Medicare benefits at no cost, extensive needs analysis (DOB, zip, provider), and agreement."
9126853243_transcript,insurance_outbound.zip,insurance,outbound,2f6ff2987d3976263f91946e2817eef0053886ad9f6ab40d3e5f921ad3f0b372,"OPENING, PRODUCT_PITCH, FEE_DISCUSSION, NEEDS_ANALYSIS, PASSIVE_AGREEMENT",0.95,True,"Greeting, pitch for upgraded Medicare benefits at no cost, eligibility verification, and customer agreement."
2020-10-02-15-34-01_61009a20-f62b-42a1-bbe8-f93e84c58db9_v2mQm2lu9mUZAHEVFGTPX9kWL6p0I6JiA1lzonEOSCS0cvbqbmrmidVA_transcript,auto_insurance_customer_service_inbound.zip,insurance,inbound,81f53893effe745de01a92ab162640cd54c94d04c7e8e231ed9dda0e42114ce2,"OPENING, NEEDS_ANALYSIS, FEE_DISCUSSION, PASSIVE_AGREEMENT",0.9,True,"Greeting, detailed needs analysis for auto insurance (provider, home ownership, driving record), and discussion of current payments."
2020-10-19-20-30-47_ececc31c-143e-4f48-9064-93a990a0bf1c_v2tF2HMOzahrR5iaO72V5RicrNbIHUbl7Vp8caBgQj-JZSCOLIyzKoFA_transcript,auto_insurance_customer_service_inbound.zip,insurance,inbound,c75da58806a605494a51653d35e85ef0f916731fcd207a96676523646e3defbf,"OPENING, NEEDS_ANALYSIS, DEFENSIVE_POSTURE",0.9,True,"Contains greeting, agent asks for verification details, and customer expresses frustration about repeating information."
3304484572_transcript,insurance_outbound.zip,insurance,outbound,fb0420a1498b51ca1e08eed9b4eeeb6908b1f0b84a2238a674b35c0b13056e7a,"OPENING, PRODUCT_PITCH, NEEDS_ANALYSIS, WARM_LEAD",0.95,True,"Greeting present, agent pitches Medicare benefits, asks qualifying questions, and customer responds positively."
recording-public_978_transcript,customer_service_general_inbound.zip,customer_service,inbound,11764f7e82b3f13c3321c789ee90eb413a0cf03b19e88147000bc450e847f08f,"OPENING, NEEDS_ANALYSIS, PRODUCT_PITCH, ACTIVE_LISTENING",0.85,True,"Greeting present, agent analyzes current coverage needs, explains their brokerage service, and confirms customer's goals."
8438173261_transcript,insurance_outbound.zip,insurance,outbound,475b641e3b01d9e733e7ab433eff62cfb8f59ba5b0e0adbaff98bfee089ecf8d,"OPENING, PRODUCT_PITCH, NEEDS_ANALYSIS, WARM_LEAD",0.95,True,"Greeting present, agent pitches specific Medicare benefits, verifies eligibility, and customer agrees."
2020-09-28-18-04-16_6c3c30a1-2e11-4632-b8cb-370ae8db933f_v2mOc-3KKMG0k8XuNXX_9ZUKsAhtR-HHj4patEvLyuXSnq0XSm2MMVSA_transcript,auto_insurance_customer_service_inbound.zip,insurance,inbound,16c9888a272040aff01cceef284428663fa6f3f6a33005f4ac404506a72f8417,"OPENING, NEEDS_ANALYSIS, FEE_DISCUSSION, SOFT_REJECTION, OBJECTION_HANDLING",0.9,True,"Greeting present, detailed needs analysis including current costs, customer declines bundling, and agent attempts to push the offer."
9724363764_transcript,insurance_outbound.zip,insurance,outbound,fb57605b78884a395fe1ebc36bd6586e1f07c53c7c80d9c5077cd7b8f8b82b7a,"OPENING, PRODUCT_PITCH, FEE_DISCUSSION, NEEDS_ANALYSIS, CURIOUS_EXPLORATION",0.9,True,"Contains greeting, pitch for Medicare benefits, mention of zero cost, eligibility checks for Part A/B, and customer asking about plan changes."
8107898534_transcript,insurance_outbound.zip,insurance,outbound,d7783fd7a19af531f4add6a077fc9be2d26e3a5fb6af1beb9ab3348ec24c8e4d,"OPENING, PRODUCT_PITCH, FEE_DISCUSSION, NEEDS_ANALYSIS, OVERWHELMED_CONFUSION",0.85,True,"Greeting present, pitch for no-cost benefits, verification of identity and Medicare status, and customer expressing difficulty understanding the agent."
6602819077_transcript,insurance_outbound.zip,insurance,outbound,4056567d9b0056cff27570d611b295486f59a3fe1bc19e14bf7d10ecda83e02f,"OPENING, PRODUCT_PITCH, FEE_DISCUSSION, NEEDS_ANALYSIS, SUSPICIOUS_PROBING",0.85,True,"Greeting, pitch for Medicare upgrades at no cost, eligibility questions, and customer questioning how the bank will notify them."
5709379140_transcript,insurance_outbound.zip,insurance,outbound,eb03f43e62f7f306be25e1c0dd6b24231634133adfdf51748397686e1ed32135,"OPENING, PRODUCT_PITCH, FEE_DISCUSSION, NEEDS_ANALYSIS, CURIOUS_EXPLORATION",0.9,True,"Greeting, pitch for benefits at no cost, customer asking for clarification on the 'upgrade', and agent verifying Medicare eligibility."
6143161657_transcript,insurance_outbound.zip,insurance,outbound,6944e493268fa7a3accf2d693da6edbdc0b7a70a799c218215f2093c056cfe75,"OPENING, PRODUCT_PITCH, FEE_DISCUSSION, NEEDS_ANALYSIS, CURIOUS_EXPLORATION",0.9,True,"Greeting, pitch for Medicare benefits with no premium, customer asking about age criteria, and agent verifying zip code and eligibility."
2020-09-28-17-36-34_b61952c2-d6a1-43a4-adaa-6d05d6a49203_v2EtwfHQZO3Hn-BXhNqr0w-OZyXfIsceYCt1WLHeCK6GAqvzVTcme78g_transcript,auto_insurance_customer_service_inbound.zip,insurance,inbound,1d6096fbf1cd47f71e4c434946ae188b32cb29f75e7f40f2c1b1b95f498bd99e,"OPENING, NEEDS_ANALYSIS, FEE_DISCUSSION, CURIOUS_EXPLORATION",0.9,True,"Agent opens the call, asks for insurance details and monthly payments, and the customer asks about the company website."
9734734292_transcript,insurance_outbound.zip,insurance,outbound,308c62b1199e2fe0a0bf0b0b9682ef12bcb3bafcd23b082e93ca1b3b0b2c90de,"OPENING, PRODUCT_PITCH, NEEDS_ANALYSIS, FEE_DISCUSSION",0.95,True,"Agent greets the customer, pitches Medicare benefits and premiums, and verifies eligibility and current plan details."
2020-10-06-16-08-07_5cfc29ea-83f8-4a9a-9839-f8a4df3930f9_v2V9HSWJgRFasuUL6lv3R36N-sRt6vrmLlJqtWbVcgcdJzOEeRZNmVKw_transcript,auto_insurance_customer_service_inbound.zip,insurance,inbound,2cab29ee429d10c820093a2dd71df96efa5b47172a9503a22fba3e207246a330,"OPENING, NEEDS_ANALYSIS, FEE_DISCUSSION, CURIOUS_EXPLORATION",0.9,True,"Agent opens the call, collects personal and insurance data including costs, and the customer asks for clarification on SR22."
2020-09-18-15-40-10_b97c0acc-042c-4a73-a3aa-149ffb5d16f6_v2I80z0-8ENRT2mVgspAf_t1bvkgOh_zwibWEo8Xi9QAJsGmEyXhp1Zw_transcript,auto_insurance_customer_service_inbound.zip,insurance,inbound,80772a4cf9f66a512b6d78bb0dc319d3de2ff58bc7872df4977187873bc2abb8,"OPENING, NEEDS_ANALYSIS, FEE_DISCUSSION, PRODUCT_PITCH, SOFT_REJECTION",0.95,True,"Agent opens the call, analyzes needs and costs, pitches a bundling option, which the customer declines."
5036220857_transcript,insurance_outbound.zip,insurance,outbound,e3d10877937026ae9071b2ae1b527583cdfcfd456e4c562e531fa3be463bd6c8,"OPENING, PRODUCT_PITCH, NEEDS_ANALYSIS, FEE_DISCUSSION",0.95,True,"Agent opens the call, pitches Medicare benefits with no cost, and verifies the customer's personal and plan information."
2020-09-25-14-52-36_90b14af0-d89c-4866-b9da-d359b31f2845_v2d-pTvPg--qm_MT9Nrw0GYY64YClw38VZK0jM7PEJGpKrW9dcj_8TJg_transcript,auto_insurance_customer_service_inbound.zip,insurance,inbound,b28064da212ee5a420234aeae059b0c55b5ea4f747f37431d1b425e5b4ad005e,"OPENING, NEEDS_ANALYSIS, FEE_DISCUSSION",0.9,True,"Contains greeting, extensive questioning about current insurance and personal details, and a specific question about monthly payments."
2020-09-29-20-01-51_31b0117f-05ed-4e59-932b-5518259d2bd0_v2GWfnhaURO4ij8ZPtDEKE_y_ue-daydqLJfcKa8D3xVxBRxSHk2y9zA_transcript,auto_insurance_customer_service_inbound.zip,insurance,inbound,ee28ca0ec26569933d63b6101e6909a77bdb5092a97025dcc8dec5c37f08e150,"OPENING, NEEDS_ANALYSIS, FEE_DISCUSSION",0.9,True,"Includes opening greeting, verification of insurance details and credit, and discussion of current monthly payments."
2020-10-07-18-46-08_d262771c-8941-420a-8428-c768625b488e_v2Y8OpoEbpTR-l7zlz_57jpNWJ0BYytk3BilSzXSFMNzQitPzVltruwQ_transcript,auto_insurance_customer_service_inbound.zip,insurance,inbound,979289f6b707a6bac7137e8c3ebde8ee8011f4a7851491c01ecd01a1f27b1cad,"OPENING, NEEDS_ANALYSIS, FEE_DISCUSSION, MISUNDERSTANDING",0.85,True,"Greeting present, agent collects insurance data and costs, but call is marked by audio issues and repeated clarifications."
2020-10-01-21-02-09_8da5d477-020b-4ea0-a84f-f55905015530_v2zyo67VzBpPfEkvg9J85a-RDZhDtOPK1B7tdFrJ8P7uOklMrqmL70rg_transcript,auto_insurance_customer_service_inbound.zip,insurance,inbound,598601b22213fa0cf81e6eeff25f91ac088b85b7731d9044f3ad63b0a9bfbb32,"OPENING, NEEDS_ANALYSIS, FEE_DISCUSSION",0.9,True,"Greeting present, agent conducts a verification process and asks about the customer's current monthly premium."
2020-10-01-14-53-44_1e5aa4f4-d247-431f-9700-89554eafd387_v2dnUvOKxgPSxUX491oOj2909h7vjNx6Fmj_cyO9viKhtiGggXvjcatA_transcript,auto_insurance_customer_service_inbound.zip,insurance,inbound,fe95c859859f6032f98409499d1283fd2d15e914bca4201c7385b555c20870a0,"OPENING, SOFT_REJECTION, OBJECTION_HANDLING, NEEDS_ANALYSIS, FEE_DISCUSSION",0.85,True,"Greeting present, customer expresses reluctance, agent pivots to explain the service, then collects insurance and cost details."
2020-10-15-23-05-08_c0bc18a0-3988-4248-af65-fc8dc541e3d2_v2GhY7Ferv-8Zm0U9JMmtzup7Y3p47LKIJpgPAQ_jWSmEc4LipG5QsqA_transcript,auto_insurance_customer_service_inbound.zip,insurance,inbound,dd88a0b06968b51a8619267416d15783621b264fd6d90c881c13fd9ab66dec87,"OPENING, NEEDS_ANALYSIS, FEE_DISCUSSION",0.9,True,"Contains greeting, verification of personal details and current provider, and a question about current insurance costs."
9193656687_transcript,insurance_outbound.zip,insurance,outbound,b753813f6380eb2b7dd9d5f06d0744739d17821f28b3be3ccaea552c399a3def,"OPENING, PRODUCT_PITCH, FEE_DISCUSSION, NEEDS_ANALYSIS, PASSIVE_AGREEMENT",0.85,True,Greeting present; agent pitches Medicare upgrades and free benefits; asks about current plans; customer agrees passively.
2020-09-16-20-54-47_db833f31-8c43-4297-8ceb-2eed078c7aba_v262Mn4i_hHVRc4xRBBUREitHeJ2QSjI0Wl-ZlXYmjHj5y_fm3APiNfw_transcript,auto_insurance_customer_service_inbound.zip,insurance,inbound,26d958dd0a40ee93a18b9219959790cf4697920709d190169c0abc692608de76,"OPENING, NEEDS_ANALYSIS, FEE_DISCUSSION, PRODUCT_PITCH",0.9,True,Greeting present; agent collects provider and duration info; customer discusses current monthly payment; agent pitches bundling.
2020-10-06-16-24-46_18b68de2-ce70-40d0-97f1-698ce76aaefb_v2oOY0WXaqNL9pD_0qkQhOIk9_Kzwq2MwJcJWj-kbSMJZvRe_VEjHrxg_transcript,auto_insurance_customer_service_inbound.zip,insurance,inbound,fe7f4ee2e0bf31f0dd20d4e6414221397cdbeb6a90156d65a43ac41b7da3f566,"OPENING, NEEDS_ANALYSIS, FEE_DISCUSSION, PRODUCT_PITCH, SOFT_REJECTION",0.9,True,"Greeting present; agent analyzes needs and costs; pitches bundling, which the customer politely declines."
6516330607_transcript,insurance_outbound.zip,insurance,outbound,e2480ac0befd4f5b5869663583aa1b1c90ef6ccb1605c6707c161c0fbad3052c,"OPENING, PRODUCT_PITCH, FEE_DISCUSSION, NEEDS_ANALYSIS, PASSIVE_AGREEMENT",0.85,True,Greeting present; agent pitches Medicare benefits at no cost; verifies eligibility and address; customer agrees passively.
2020-09-07-20-33-15_d2a1092d-fbfe-4a04-91b7-5338e1b831fa_v21MnMdlUqIdZcyXen6LCRAGos4gnQFRMMY0APzuE-RT0CjgUie5Lzcw_transcript,auto_insurance_customer_service_inbound.zip,insurance,inbound,e2f79d76114b23e1f45e521a5151acf889e60167500c30a05c9baff0480c72a9,"OPENING, PRODUCT_PITCH, NEEDS_ANALYSIS, FEE_DISCUSSION",0.95,True,"Contains greeting, offer to compare auto insurance rates, detailed verification of customer data, and a question about current insurance costs."
5176460142_transcript,insurance_outbound.zip,insurance,outbound,bc3a8187bdd607bc958357addf9a0606ab40bc00b0cf687fab7e77dcfed89399,"OPENING, PRODUCT_PITCH, NEEDS_ANALYSIS, FEE_DISCUSSION",0.9,True,"Includes greeting, pitch for Medicare upgrades, verification of eligibility/address, and mention of zero additional cost and premiums."
recording-public_1064_transcript,customer_service_general_inbound.zip,customer_service,inbound,04d97ee9b2ca173011e20dae79f3c90214c4fecbe7fb85f057ce12a917e7b1e6,"OPENING, PRODUCT_PITCH, NEEDS_ANALYSIS, FEE_DISCUSSION",0.95,True,"Greeting present, pitch for final expense plans, health/policy needs analysis, and discussion of premium price ranges."
2020-10-09-19-46-24_000990c9-d628-4635-93b5-f166108861b1_v2BmQu6jq5EEmdLHuw2YTDPZ4fSRsLZLsph0mBegkEmoc4rzBfpgzeoQ_transcript,auto_insurance_customer_service_inbound.zip,insurance,inbound,104ef0e3fb28b01bb7a225124e2b0be2ac290b2fb202746c8f17cf7f907bdcc2,"OPENING, PRODUCT_PITCH, NEEDS_ANALYSIS, FEE_DISCUSSION",0.9,True,"Greeting included, pitch to compare auto rates, extensive verification of personal and insurance details, and focus on rates."
2020-09-14-17-25-07_870ae612-6811-4ced-b64f-d2d186d91e93_v28t8o7_0DxRtu5-sDq1QNbv8cDfksrcrTBWcGPBnTUOYa0xSFjMbr3Q_transcript,auto_insurance_customer_service_inbound.zip,insurance,inbound,5c191c90c1e53fcb3eecfafb5b2631d3b56db85a88d9ba7ad54d408b9868ccb4,"OPENING, PRODUCT_PITCH, NEEDS_ANALYSIS, FEE_DISCUSSION",0.9,True,"Greeting present, pitch for auto insurance rates, verification of homeowner status and credit, and discussion of rate comparison."
6066798688_transcript,insurance_outbound.zip,insurance,outbound,b90c0e8d44afb6cafbdbe3f81398bf53a2836b37002aee8b244dc597421fa1df,"OPENING, PRODUCT_PITCH, FEE_DISCUSSION, NEEDS_ANALYSIS",0.95,True,"Contains greeting, a detailed pitch of Medicare benefits, mention of premium costs, and verification of Medicare Part A and B eligibility."
recording-public_1135_transcript,customer_service_general_inbound.zip,customer_service,inbound,85c57982e12d78210fad657fb51d1b58aa19e6618f936526ad181754985c20b8,"OPENING, NEEDS_ANALYSIS, FEE_DISCUSSION",0.9,True,"Includes greeting, extensive questioning about health and financial status, and discussion of rate ranges and budget."
7654532816_P2_transcript,insurance_outbound.zip,insurance,outbound,9ca7aafb13774966fe38de1f00e5772cccfe53a3296cd685b80dc6d34448ed16,"OPENING, NEEDS_ANALYSIS",0.9,True,Contains greeting and a thorough collection of personal and insurance details to analyze the customer's current coverage.
2157527079_transcript,insurance_outbound.zip,insurance,outbound,7272e46185c36098518ddfae07cf658abefd5c2eec3fba76c7206b5d9e5e8a3f,"OPENING, PRODUCT_PITCH, FEE_DISCUSSION, CURIOUS_EXPLORATION",0.9,True,"Greeting present, pitch of upgraded benefits, emphasis on zero cost, and customer asking clarifying questions about vision and glasses."
recording-public_1160_transcript,customer_service_general_inbound.zip,customer_service,inbound,145cbf67b41babfe316ccb9b878910ffa0ec065c0b8877df1fa88d0d7a88a28f,"OPENING, NEEDS_ANALYSIS, PRODUCT_PITCH, FEE_DISCUSSION",0.85,True,"Greeting present, analysis of current policy type and coverage amount, and a pitch for whole life insurance rates."
8646403318_transcript,insurance_outbound.zip,insurance,outbound,8a1a676aadd6cbc70561d83fc3e134d7b6208685ce13feae3a4432c7b6c9c5c0,"OPENING, PRODUCT_PITCH, FEE_DISCUSSION, NEEDS_ANALYSIS",0.95,True,"Agent greets the customer, pitches additional Medicare benefits, mentions zero cost, and asks eligibility and verification questions."
7863189828_transcript,insurance_outbound.zip,insurance,outbound,f8832e5769faffa1597bd5edfc468783ead386ad5b6ca3d8b935ebddb1c9470e,"OPENING, PRODUCT_PITCH, FEE_DISCUSSION, NEEDS_ANALYSIS",0.95,True,"Agent greets the customer, pitches cash back and Medicare benefits at no cost, and verifies personal identity and eligibility."
2020-10-28-22-03-57_ae2acc13-9aaa-4e8b-be0f-1d30d9b2b4d9_v2-eIdQ8GcKVbqTJMC1L7Z-TKAlIme8aQ_mNm5T0ZZJDE40ai2Gi0bRA_transcript,auto_insurance_customer_service_inbound.zip,insurance,inbound,bd17c255b992aa99da0422e1100d3cbffc01c3b6992390e6c4c5f236abbfb8e6,"OPENING, PRODUCT_PITCH, NEEDS_ANALYSIS",0.9,True,"Agent greets the customer, offers to compare auto insurance rates, and performs a comprehensive needs analysis regarding driving history and vehicles."
7039785917_transcript,insurance_outbound.zip,insurance,outbound,39af2eb09d98b6717273ef93bc56b6de74f052b9e41947f23623630ef9204452,"OPENING, PRODUCT_PITCH, FEE_DISCUSSION, NEEDS_ANALYSIS",0.95,True,"Agent greets the customer, pitches Medicare benefits at no cost, and verifies eligibility and the presence of the insurance card."
2020-04-06-16-52-50_0eea30e6-7827-11ea-8285-12106bace1c7_0d0b8482-7827-11ea-bd18-fbf916655b62_transcript,auto_insurance_customer_service_inbound.zip,insurance,inbound,59047b5d0f1179242a07b1505c6ca710c620b5e20c6a958b2282918613f1ca4a,"OPENING, PRODUCT_PITCH, NEEDS_ANALYSIS",0.85,True,"Following an IVR, the agent greets the customer, discusses a quote for a truck/trailer, and asks qualifying driver questions."
9377011328_p2_transcript,insurance_outbound.zip,insurance,outbound,9a700d45d05c3f5fe924c03a66d8c29ed906f616abe1664bbb92a91504fee226,"OPENING, PRODUCT_PITCH, FEE_DISCUSSION, NEEDS_ANALYSIS",0.95,True,"Contains a greeting, a detailed pitch for Medicare benefits, discussion about costs/premiums, and verification of customer details."
recording-public_1000_transcript,customer_service_general_inbound.zip,customer_service,inbound,ba10f34b1cba4dde88c67191c934c8782a59bfa2e40465cb13f62654702903bf,"OPENING, PRODUCT_PITCH, NEEDS_ANALYSIS",0.85,True,"Includes a greeting, mention of a final expense plan, and the customer sharing personal life situation and age."
recording-public_1185_transcript,customer_service_general_inbound.zip,customer_service,inbound,947d6342e56a1c52b0fc98f961bed2dcc4d7c8e94bb62d4dd1a700f7c0dbef96,"OPENING, PRODUCT_PITCH, NEEDS_ANALYSIS, FEE_DISCUSSION",0.9,True,"Greeting present, discussion of quotes, health screening for rates, and mention of payment methods."
9516841657_transcript,insurance_outbound.zip,insurance,outbound,698ddbcd9b8ca4819618991bec124d579c3a279fc60f30f808617d63c49d7970,"OPENING, PRODUCT_PITCH, FEE_DISCUSSION, NEEDS_ANALYSIS",0.95,True,"Greeting, pitch for Medicare upgrades, explicit mention of no-cost premiums, and verification of residence and employment."
recording-public_911_transcript,customer_service_general_inbound.zip,customer_service,inbound,7bd427a1ca872592ecdec50498aa597c6bd18345c7d43e6d65b3b19ebfd78788,"OPENING, PRODUCT_PITCH, FEE_DISCUSSION, NEEDS_ANALYSIS",0.9,True,"Greeting, specific price quotes provided, and health-related screening questions to process an application."
8644279989_transcript,insurance_outbound.zip,insurance,outbound,a1b90d3841619f0caa14fb24142427d0249cc8e45beb3357452320c7795b40c2,"OPENING, PRODUCT_PITCH, NEEDS_ANALYSIS",0.95,True,"Contains a greeting, a pitch for Medicare benefits, and qualifying questions about Medicare status and decision-making."
recording-public_920_transcript,customer_service_general_inbound.zip,customer_service,inbound,8644e08ab39ef7814075adbc77a7e82560439af192b91a951b528236dd9e7d4d,"OPENING, NEEDS_ANALYSIS, PRODUCT_PITCH",0.9,True,"Includes a greeting, gathering customer health and age information, and explaining the agent's process for finding insurance options."
5865665712_transcript,insurance_outbound.zip,insurance,outbound,9471e3d54f74c84f12795da92d80114a73f260225a60287717033fc1341282f9,"OPENING, PRODUCT_PITCH, NEEDS_ANALYSIS, FEE_DISCUSSION",0.95,True,"Greeting, Medicare benefit pitch, qualifying questions, and the customer discussing the specific costs of their current coverage."
3149972005_P1_transcript,insurance_outbound.zip,insurance,outbound,d4954026c9da86c6a8208fdd199502e2930d90060d4d3a4c1d0d349cdb6182da,"OPENING, PRODUCT_PITCH, NEEDS_ANALYSIS",0.95,True,"Greeting, detailed presentation of Medicare benefits, and verification of eligibility and personal details."
2020-09-08-18-35-24_a38086b2-d882-4622-8d69-cdc19f01a9cd_v20WznVvSj0PMe3hNgVm3aim4lLtamjw_4sr5PqBuTckggAtlAqpMfmw_transcript,auto_insurance_customer_service_inbound.zip,insurance,inbound,84a214e34fd2986f3996518526d75b21841fb14823f4b507b9c0ceb5118875e4,"OPENING, NEEDS_ANALYSIS, FEE_DISCUSSION, PRODUCT_PITCH",0.9,True,"Greeting, gathering driver and insurance history, asking about current payments, and pitching a bundling option."
recording-public_766_transcript,customer_service_general_inbound.zip,customer_service,inbound,0937f1cab8d31343ebaecf8a5cdf5beaea2f1e3c2eb42722298a0904db3c1d42,"OPENING, PRODUCT_PITCH, NEEDS_ANALYSIS",0.95,True,"Contains a greeting, a pitch for final expense insurance, and extensive health-related eligibility questions."
6097991422_P2_transcript,insurance_outbound.zip,insurance,outbound,4750973187db8210c2ac742ad6e946b418e28213c039f57211e7e2dc26e558d2,"OPENING, PRODUCT_PITCH, FEE_DISCUSSION, NEEDS_ANALYSIS",0.95,True,"Includes greeting, a detailed pitch of Medicare benefits, mentions of 'no additional cost', and verification of customer details."
9182850091_transcript,insurance_outbound.zip,insurance,outbound,de23b6e83780ffbdd4ee453faad0ba441995c42df3044f486d568bf5e943df2a,"OPENING, PRODUCT_PITCH, FEE_DISCUSSION, NEEDS_ANALYSIS",0.95,True,"Greeting is present, followed by a Medicare benefits pitch, discussion of premiums/costs, and address verification."
8172495092_P2_transcript,insurance_outbound.zip,insurance,outbound,31c2c3efd6356e6cce29ac43846052cd464b7dbd5b05a9c90a2fea957bff29d2,"OPENING, PRODUCT_PITCH, NEEDS_ANALYSIS, MISUNDERSTANDING",0.85,True,"Greeting and pitch for upgrades are present, along with a request for the Medicare number and confusion over the correct card."
2020-10-01-14-57-13_2e3e4d8e-e8a5-412c-9893-748242151b93_v2CODKVDTUjL_yw38qPxI3_oKEc1_pB0cdHMGPL2pd1yY_M7Fma8Io-A_transcript,auto_insurance_customer_service_inbound.zip,insurance,inbound,845bea3c0bf14e7169d11a807933fa4c11739fe84d58e6fc3f374d03268cb3ca,"OPENING, PRODUCT_PITCH, NEEDS_ANALYSIS, FEE_DISCUSSION",0.9,True,"Greeting, pitch to compare auto insurance rates, and gathering of personal information for the quote."
2020-09-11-15-03-10_20d1ae3f-5f3a-4428-a798-932bb9521b16_v2GXx2xHKBS3cMWac-doYAkvvfvviAKRU4b0QmWR2dQzura6c1EhdGeg_transcript,auto_insurance_customer_service_inbound.zip,insurance,inbound,42567ddde13e5b2c9cfc5964ace72ac9287fb1b9ecc256aab19ae733344bda12,"OPENING, NEEDS_ANALYSIS, DEFENSIVE_POSTURE, SUSPICIOUS_PROBING",0.85,True,Call starts with a greeting and info gathering. Customer is defensive about providing data and probes the agent's location.
3308372104_transcript,insurance_outbound.zip,insurance,outbound,bf5f9e7bc4b0cf205691d5d7c298d6c0ba3ba964286f9f3dbb931f757df9d68b,"OPENING, PRODUCT_PITCH, FEE_DISCUSSION, ENTHUSIASTIC_AGREEMENT",0.95,True,Agent pitches Medicare benefits and mentions zero cost; customer responds very positively to the offer.
